trace_id,onset_time,polarity,onset_std,phase
8R.V0409..JDD,2024-04-30 04:09:09.802650,-1.0,9.310132728837512,S
8R.V0409..JDD,2024-04-30 04:09:09.830045,-1.0,4.666970349691324,S
8R.V0409..JDD,2024-04-30 04:09:09.832600,-1.0,7.850646665162335,S
8R.V0409..JDD,2024-04-30 04:09:09.835140,-1.0,1.7157731642091876,S
8R.V0409..JDD,2024-04-30 04:09:09.837605,-1.0,8.438553411187808,S
8R.V0409..JDD,2024-04-30 04:09:09.858120,-1.0,297.9035335576308,S
8R.V0409..JDD,2024-04-30 04:09:09.858100,-1.0,1.4356965173029843,S
8R.V0409..JDD,2024-04-30 04:09:09.862630,0.9996562004089355,6.710105081448549e-06,P
8R.V0409..JDD,2024-04-30 04:09:09.870125,-1.0,8.253632471802451,S
8R.V0409..JDD,2024-04-30 04:09:09.875270,-1.0,16.719779316969564,S
8R.V0409..JDD,2024-04-30 04:09:09.877700,-1.0,1.5118578920369088,S
8R.V0409..JDD,2024-04-30 04:09:09.887060,0.9999858140945435,0.0005393440129321121,P
8R.V0409..JDD,2024-04-30 04:09:09.892535,-1.0,178.80693042314368,S
8R.V0409..JDD,2024-04-30 04:09:09.892655,-1.0,1.4142135623730951,S
8R.V0409..JDD,2024-04-30 04:09:09.915070,-1.0,2.356060357495806,S
8R.V0409..JDD,2024-04-30 04:09:09.917580,-1.0,1.8585159758939553,S
8R.V0409..JDD,2024-04-30 04:09:09.920095,-1.0,5.560428701722446,S
8R.V0409..JDD,2024-04-30 04:09:09.940090,-1.0,5.355237756493303,S
8R.V0409..JDD,2024-04-30 04:09:09.945190,0.9957395792007446,0.0011097191798663593,P
8R.V0409..JDD,2024-04-30 04:09:09.945215,-1.0,190.4538751809177,S
8R.V0409..JDD,2024-04-30 04:09:09.945200,-1.0,14.74355618497762,S
8R.V0409..JDD,2024-04-30 04:09:09.977625,-1.0,1.5452362609131383,S
8R.V0409..JDD,2024-04-30 04:09:09.994275,0.9998455047607422,0.002084064079325464,P
8R.V0409..JDD,2024-04-30 04:09:09.994280,0.9998475313186646,0.0008369042962133771,P
8R.V0506..JDD,2024-04-30 04:09:09.002680,0.7793511748313904,0.0013878827381655697,P
8R.V0506..JDD,2024-04-30 04:09:09.005295,-1.0,196.22713047561462,S
8R.V0506..JDD,2024-04-30 04:09:09.008655,0.2974412739276886,0.0012894735221344075,P
8R.V0506..JDD,2024-04-30 04:09:09.005295,-1.0,239.0640017626567,S
8R.V0506..JDD,2024-04-30 04:09:09.008655,0.231849804520607,0.0003057612196950224,P
8R.V0506..JDD,2024-04-30 04:09:09.008640,-1.0,116.28485871921133,S
8R.V0506..JDD,2024-04-30 04:09:09.015230,-1.0,343.5468360666833,S
8R.V0506..JDD,2024-04-30 04:09:09.018660,-1.0,106.66684736379253,S
8R.V0506..JDD,2024-04-30 04:09:09.025305,-1.0,1.5665508713900935,S
8R.V0506..JDD,2024-04-30 04:09:09.025295,-1.0,332.0784883863747,S
8R.V0506..JDD,2024-04-30 04:09:09.028650,0.40139737725257874,0.0005916042052878645,P
8R.V0506..JDD,2024-04-30 04:09:09.028690,-1.0,108.45322512869927,S
8R.V0506..JDD,2024-04-30 04:09:09.035325,-1.0,33.82646289278166,S
8R.V0506..JDD,2024-04-30 04:09:09.037940,0.9358166456222534,0.00021486380356317036,P
8R.V0506..JDD,2024-04-30 04:09:09.045310,-1.0,255.61183103147886,S
8R.V0506..JDD,2024-04-30 04:09:09.045295,-1.0,334.63166622544304,S
8R.V0506..JDD,2024-04-30 04:09:09.048620,0.014979655854403973,0.0004879831462462696,P
8R.V0506..JDD,2024-04-30 04:09:09.048680,-1.0,108.05169303322802,S
8R.V0506..JDD,2024-04-30 04:09:09.055370,-1.0,37.43347841334611,S
8R.V0506..JDD,2024-04-30 04:09:09.061480,0.056316494941711426,0.0019080380790813612,P
8R.V0506..JDD,2024-04-30 04:09:09.060160,-1.0,9.3917028079392,S
8R.V0506..JDD,2024-04-30 04:09:09.065445,0.0004386240616440773,0.0015722426868414845,P
8R.V0506..JDD,2024-04-30 04:09:09.068750,3.603337063395884e-06,0.0006097239254827733,P
8R.V0506..JDD,2024-04-30 04:09:09.080125,-1.0,9.121906800306029,S
8R.V0506..JDD,2024-04-30 04:09:09.085390,-1.0,4.095791767666128,S
8R.V0506..JDD,2024-04-30 04:09:09.088740,2.81160155282123e-05,0.0009668643432060494,P
8R.V0506..JDD,2024-04-30 04:09:09.085130,-1.0,327.08506195652234,S
8R.V0506..JDD,2024-04-30 04:09:09.088740,2.5168734282488003e-05,0.0004379433613552123,P
8R.V0506..JDD,2024-04-30 04:09:09.105360,-1.0,2.8184885224212657,S
8R.V0506..JDD,2024-04-30 04:09:09.108790,0.0008467165171168745,0.001781660255297323,P
8R.V0506..JDD,2024-04-30 04:09:09.108795,9.72544148680754e-05,0.0005376365512355812,P
8R.V0506..JDD,2024-04-30 04:09:09.115485,-1.0,209.20349433223225,S
8R.V0506..JDD,2024-04-30 04:09:09.115235,0.999553382396698,0.00024614295041868725,P
8R.V0506..JDD,2024-04-30 04:09:09.118735,-1.0,119.96098430365616,S
8R.V0506..JDD,2024-04-30 04:09:09.127190,0.990009069442749,0.0017283225912982322,P
8R.V0506..JDD,2024-04-30 04:09:09.128870,0.018652871251106262,0.00048259198657893616,P
8R.V0506..JDD,2024-04-30 04:09:09.138835,-1.0,4.0152769493014855,S
8R.V0506..JDD,2024-04-30 04:09:09.137950,0.9997236132621765,0.0003924985376288889,P
8R.V0506..JDD,2024-04-30 04:09:09.138835,-1.0,3.3685217493004562,S
8R.V0506..JDD,2024-04-30 04:09:09.145540,0.19082534313201904,0.0012271348016532541,P
8R.V0506..JDD,2024-04-30 04:09:09.148805,0.0052990238182246685,0.0006039656362707388,P
8R.V0506..JDD,2024-04-30 04:09:09.155485,-1.0,2.90759034814966,S
8R.V0506..JDD,2024-04-30 04:09:09.155465,0.05706947296857834,0.00016540650296916927,P
8R.V0506..JDD,2024-04-30 04:09:09.158820,-1.0,197.0579009492657,S
8R.V0506..JDD,2024-04-30 04:09:09.158820,-1.0,68.27241352830286,S
8R.V0506..JDD,2024-04-30 04:09:09.168875,0.6808706521987915,0.0017180310648518314,P
8R.V0506..JDD,2024-04-30 04:09:09.168880,0.502173662185669,0.0006291305346204687,P
8R.V0506..JDD,2024-04-30 04:09:09.175490,-1.0,154.50818946659396,S
8R.V0506..JDD,2024-04-30 04:09:09.178835,-1.0,197.66479820387744,S
8R.V0506..JDD,2024-04-30 04:09:09.178835,-1.0,2.378689400763816,S
8R.V0506..JDD,2024-04-30 04:09:09.188775,0.0005783102242276073,0.0009762239831647871,P
8R.V0506..JDD,2024-04-30 04:09:09.188775,0.00046818144619464874,0.0005372920812856308,P
8R.V0506..JDD,2024-04-30 04:09:09.188755,-1.0,121.61406000885233,S
8R.V0506..JDD,2024-04-30 04:09:09.195520,-1.0,1.3420210162897097,S
8R.V0506..JDD,2024-04-30 04:09:09.195530,0.9970508813858032,0.0001839299583858941,P
8R.V0506..JDD,2024-04-30 04:09:09.198895,-1.0,1.868099547231717,S
8R.V0506..JDD,2024-04-30 04:09:09.198890,-1.0,1.8308579454251854,S
8R.V0506..JDD,2024-04-30 04:09:09.208745,-1.0,381.0950119894845,S
8R.V0506..JDD,2024-04-30 04:09:09.208800,-1.0,135.99799293236887,S
8R.V0506..JDD,2024-04-30 04:09:09.215555,-1.0,1.540275618060559,S
8R.V0506..JDD,2024-04-30 04:09:09.215540,0.9993294477462769,0.0012912460857952804,P
8R.V0506..JDD,2024-04-30 04:09:09.215555,-1.0,324.6621556420188,S
8R.V0506..JDD,2024-04-30 04:09:09.218860,-1.0,70.8780211176287,S
8R.V0506..JDD,2024-04-30 04:09:09.225600,0.0025626204442232847,0.0012286632025523196,P
8R.V0506..JDD,2024-04-30 04:09:09.228830,-1.0,349.255914592081,S
8R.V0506..JDD,2024-04-30 04:09:09.228885,8.539901318727061e-05,0.0006698065514210283,P
8R.V0506..JDD,2024-04-30 04:09:09.228840,-1.0,123.68832208583058,S
8R.V0506..JDD,2024-04-30 04:09:09.235480,0.2906861901283264,0.0014393775670796893,P
8R.V0506..JDD,2024-04-30 04:09:09.235515,-1.0,2.153544775954477,S
8R.V0506..JDD,2024-04-30 04:09:09.235485,0.003066394943743944,2.5084042410932682e-05,P
8R.V0506..JDD,2024-04-30 04:09:09.238870,-1.0,3.2237954561133595,S
8R.V0506..JDD,2024-04-30 04:09:09.238885,-1.0,3.1208646107076397,S
8R.V0506..JDD,2024-04-30 04:09:09.245355,0.0020988041069358587,0.001007783484197081,P
8R.V0506..JDD,2024-04-30 04:09:09.245180,0.1689198911190033,0.0015596258463529788,P
8R.V0506..JDD,2024-04-30 04:09:09.248920,8.227129728766158e-05,0.0007152743158668396,P
8R.V0506..JDD,2024-04-30 04:09:09.248905,-1.0,141.30153024288023,S
8R.V0506..JDD,2024-04-30 04:09:09.252970,0.0023354359436780214,2.2646912660696698e-05,P
8R.V0506..JDD,2024-04-30 04:09:09.255540,-1.0,0.3499271061118826,S
8R.V0506..JDD,2024-04-30 04:09:09.255510,0.3263395428657532,0.00021664534170305315,P
8R.V0506..JDD,2024-04-30 04:09:09.258840,-1.0,1.279748061940637,S
8R.V0506..JDD,2024-04-30 04:09:09.258840,-1.0,1.1627728997214077,S
8R.V0506..JDD,2024-04-30 04:09:09.265605,0.16884930431842804,0.00021428809522486787,P
8R.V0506..JDD,2024-04-30 04:09:09.268905,-1.0,376.0922596319978,S
8R.V0506..JDD,2024-04-30 04:09:09.268910,-1.0,128.8600728206644,S
8R.V0506..JDD,2024-04-30 04:09:09.270040,-1.0,10.452028413623056,S
8R.V0506..JDD,2024-04-30 04:09:09.275540,-1.0,302.429963219687,S
8R.V0506..JDD,2024-04-30 04:09:09.278840,-1.0,337.8268258823066,S
8R.V0506..JDD,2024-04-30 04:09:09.278855,-1.0,70.8172770917795,S
8R.V0506..JDD,2024-04-30 04:09:09.283005,0.023359552025794983,0.00020931161468207236,P
8R.V0506..JDD,2024-04-30 04:09:09.285165,0.6653765439987183,0.0019203874303517666,P
8R.V0506..JDD,2024-04-30 04:09:09.285750,-1.0,373.4974865363616,S
8R.V0506..JDD,2024-04-30 04:09:09.288770,0.980977475643158,0.0007042998404842376,P
8R.V0506..JDD,2024-04-30 04:09:09.288915,-1.0,129.99929356165984,S
8R.V0506..JDD,2024-04-30 04:09:09.295570,-1.0,2.6916348116309674,S
8R.V0506..JDD,2024-04-30 04:09:09.295580,0.9993553757667542,0.00029512622688591803,P
8R.V0506..JDD,2024-04-30 04:09:09.298875,-1.0,3.0338229402279002,S
8R.V0506..JDD,2024-04-30 04:09:09.298875,-1.0,2.575393768188564,S
8R.V0506..JDD,2024-04-30 04:09:09.305485,0.8087571859359741,0.0002968456618156572,P
8R.V0506..JDD,2024-04-30 04:09:09.305315,-1.0,382.93392087291255,S
8R.V0506..JDD,2024-04-30 04:09:09.308920,-1.0,138.63130149826208,S
8R.V0506..JDD,2024-04-30 04:09:09.315585,-1.0,254.39268416191146,S
8R.V0506..JDD,2024-04-30 04:09:09.315305,0.019779380410909653,0.0018346202965881144,P
8R.V0506..JDD,2024-04-30 04:09:09.318895,-1.0,2.7376811281052573,S
8R.V0506..JDD,2024-04-30 04:09:09.318905,0.9998815059661865,0.0006940097188050888,P
8R.V0506..JDD,2024-04-30 04:09:09.318895,-1.0,1.611502024668354,S
8R.V0506..JDD,2024-04-30 04:09:09.325670,0.0008866341086104512,0.00024541821864078534,P
8R.V0506..JDD,2024-04-30 04:09:09.328960,-1.0,309.2060685968871,S
8R.V0506..JDD,2024-04-30 04:09:09.328960,-1.0,102.95134575048903,S
8R.V0506..JDD,2024-04-30 04:09:09.335590,-1.0,1.1088696211614302,S
8R.V0506..JDD,2024-04-30 04:09:09.335590,-1.0,50.14957219993741,S
8R.V0506..JDD,2024-04-30 04:09:09.338840,-1.0,123.99818958520387,S
8R.V0506..JDD,2024-04-30 04:09:09.355640,0.9991777539253235,0.0014241734534494752,P
8R.V0506..JDD,2024-04-30 04:09:09.355605,-1.0,3.2895939827627014,S
8R.V0506..JDD,2024-04-30 04:09:09.355640,0.9687541723251343,0.00022608017360653098,P
8R.V0506..JDD,2024-04-30 04:09:09.357255,-1.0,329.4025822978469,S
8R.V0506..JDD,2024-04-30 04:09:09.358900,-1.0,74.20228831940923,S
8R.V0506..JDD,2024-04-30 04:09:09.369025,-1.0,363.2336629189963,S
8R.V0506..JDD,2024-04-30 04:09:09.369040,-1.0,127.42867152462436,S
8R.V0506..JDD,2024-04-30 04:09:09.375605,-1.0,312.3120496018855,S
8R.V0506..JDD,2024-04-30 04:09:09.375640,0.9999520778656006,0.00033765925947647885,P
8R.V0506..JDD,2024-04-30 04:09:09.377275,-1.0,357.69329725053444,S
8R.V0506..JDD,2024-04-30 04:09:09.378915,-1.0,128.30480290690443,S
8R.V0506..JDD,2024-04-30 04:09:09.383340,-1.0,172.21849257171388,S
8R.V0506..JDD,2024-04-30 04:09:09.385645,-1.0,64.12428143369527,S
8R.V0506..JDD,2024-04-30 04:09:09.395760,0.999972939491272,0.00037549304322477675,P
8R.V0506..JDD,2024-04-30 04:09:09.399015,-1.0,390.6349423224519,S
8R.V0506..JDD,2024-04-30 04:09:09.399015,-1.0,139.2300254973761,S
8R.V0506..JDD,2024-04-30 04:09:09.405710,-1.0,291.6661146739189,S
8R.V0506..JDD,2024-04-30 04:09:09.405715,0.002057307865470648,0.00029698248591251216,P
8R.V0506..JDD,2024-04-30 04:09:09.417945,0.9564927816390991,0.00012107564257310303,P
8R.V0506..JDD,2024-04-30 04:09:09.425745,-1.0,38.729108917596086,S
8R.V0506..JDD,2024-04-30 04:09:09.440050,-1.0,5.589713584718243,S
8R.V0506..JDD,2024-04-30 04:09:09.445770,-1.0,268.99162607404566,S
8R.V0506..JDD,2024-04-30 04:09:09.445375,0.07026958465576172,0.0017326287978157377,P
8R.V0506..JDD,2024-04-30 04:09:09.445760,-1.0,39.52885796788086,S
8R.V0506..JDD,2024-04-30 04:09:09.449085,-1.0,130.64174411773,S
8R.V0506..JDD,2024-04-30 04:09:09.455245,0.051462918519973755,0.00035427077301443437,P
8R.V0506..JDD,2024-04-30 04:09:09.460075,-1.0,1.8585159758939553,S
8R.V0506..JDD,2024-04-30 04:09:09.465755,-1.0,167.86992352559704,S
8R.V0506..JDD,2024-04-30 04:09:09.465755,0.04470893368124962,0.0002658803244671849,P
8R.V0506..JDD,2024-04-30 04:09:09.467420,-1.0,360.4061555228705,S
8R.V0506..JDD,2024-04-30 04:09:09.469095,-1.0,112.27708072951869,S
8R.V0506..JDD,2024-04-30 04:09:09.475235,0.5619485974311829,0.00035387234669454187,P
8R.V0506..JDD,2024-04-30 04:09:09.480060,-1.0,6.321731227621569,S
8R.V0506..JDD,2024-04-30 04:09:09.485740,0.9475499987602234,0.0015599515952720575,P
8R.V0506..JDD,2024-04-30 04:09:09.485755,-1.0,1.4374722712498649,S
8R.V0506..JDD,2024-04-30 04:09:09.485730,0.019923796877264977,0.0002625777338742389,P
8R.V0506..JDD,2024-04-30 04:09:09.489100,-1.0,211.4618217097742,S
8R.V0506..JDD,2024-04-30 04:09:09.489100,0.008551791310310364,0.0004132426833062171,P
8R.V0506..JDD,2024-04-30 04:09:09.489100,-1.0,82.71481001560946,S
8R.V0506..JDD,2024-04-30 04:09:09.495490,0.17983955144882202,0.00018225381774227025,P
8R.V0506..JDD,2024-04-30 04:09:09.505790,0.0012388817267492414,0.0011561846230827761,P
8R.V0506..JDD,2024-04-30 04:09:09.505800,-1.0,170.1808761648761,S
8R.V0506..JDD,2024-04-30 04:09:09.505795,0.07174039632081985,0.0012116406064438718,P
8R.V0506..JDD,2024-04-30 04:09:09.509090,-1.0,342.0506660763363,S
8R.V0506..JDD,2024-04-30 04:09:09.509095,0.19872501492500305,0.0006627071297307118,P
8R.V0506..JDD,2024-04-30 04:09:09.509090,-1.0,131.4590803098758,S
8R.V0506..JDD,2024-04-30 04:09:09.520095,-1.0,5.774680837545068,S
8R.V0506..JDD,2024-04-30 04:09:09.525755,-1.0,1.577908716741037,S
8R.V0506..JDD,2024-04-30 04:09:09.529075,-1.0,329.35850605412344,S
8R.V0506..JDD,2024-04-30 04:09:09.529090,-1.0,111.6721924716649,S
8R.V0506..JDD,2024-04-30 04:09:09.540110,-1.0,3.419631201024521,S
8R.V0506..JDD,2024-04-30 04:09:09.545835,-1.0,2.4338178624858315,S
8R.V0506..JDD,2024-04-30 04:09:09.549160,0.001298918854445219,0.001967403759023655,P
8R.V0506..JDD,2024-04-30 04:09:09.549155,-1.0,272.9573488399136,S
8R.V0506..JDD,2024-04-30 04:09:09.549165,0.001338854432106018,0.0007558226360349742,P
8R.V0506..JDD,2024-04-30 04:09:09.549160,-1.0,1.5859716650838942,S
8R.V0506..JDD,2024-04-30 04:09:09.550040,-1.0,10.811228101433457,S
8R.V0506..JDD,2024-04-30 04:09:09.560115,-1.0,9.480646236476947,S
8R.V0506..JDD,2024-04-30 04:09:09.565820,-1.0,171.61561224826525,S
8R.V0506..JDD,2024-04-30 04:09:09.569150,0.00022401573369279504,1.331046082398873e-05,P
8R.V0506..JDD,2024-04-30 04:09:09.565830,-1.0,271.0143549929503,S
8R.V0506..JDD,2024-04-30 04:09:09.569150,0.00026125431759282947,1.3324827218698307e-05,P
8R.V0506..JDD,2024-04-30 04:09:09.569135,-1.0,84.37117338261442,S
8R.V0506..JDD,2024-04-30 04:09:09.579095,-1.0,165.14137419007918,S
8R.V0506..JDD,2024-04-30 04:09:09.580120,-1.0,11.062208142120262,S
8R.V0506..JDD,2024-04-30 04:09:09.585800,0.001049660611897707,0.0016593015496446273,P
8R.V0506..JDD,2024-04-30 04:09:09.585800,-1.0,170.5347082992019,S
8R.V0506..JDD,2024-04-30 04:09:09.585830,0.0003516071883495897,0.0012843828423465822,P
8R.V0506..JDD,2024-04-30 04:09:09.589155,-1.0,232.23031319650528,S
8R.V0506..JDD,2024-04-30 04:09:09.589145,0.00162479467689991,0.0007962492591224567,P
8R.V0506..JDD,2024-04-30 04:09:09.589155,-1.0,85.53182961652944,S
8R.V0506..JDD,2024-04-30 04:09:09.590120,-1.0,11.499778169998919,S
8R.V0506..JDD,2024-04-30 04:09:09.605825,-1.0,320.7258349813588,S
8R.V0506..JDD,2024-04-30 04:09:09.605405,-1.0,279.4944871859675,S
8R.V0506..JDD,2024-04-30 04:09:09.607725,0.9988697171211243,0.0007780833988141658,P
8R.V0506..JDD,2024-04-30 04:09:09.609165,-1.0,163.00557145855663,S
8R.V0506..JDD,2024-04-30 04:09:09.629165,0.039912957698106766,0.0010814920249359215,P
8R.V0506..JDD,2024-04-30 04:09:09.625810,-1.0,318.89388709175626,S
8R.V0506..JDD,2024-04-30 04:09:09.628115,0.112726129591465,0.00044595002923133504,P
8R.V0506..JDD,2024-04-30 04:09:09.630155,-1.0,16.533361449394572,S
8R.V0506..JDD,2024-04-30 04:09:09.635870,-1.0,88.61105104526713,S
8R.V0506..JDD,2024-04-30 04:09:09.640055,-1.0,8.963929987250376,S
8R.V0506..JDD,2024-04-30 04:09:09.645805,-1.0,318.60313743538916,S
8R.V0506..JDD,2024-04-30 04:09:09.649180,0.330426424741745,0.0010834664230126923,P
8R.V0506..JDD,2024-04-30 04:09:09.649180,0.3963248133659363,0.0005998287383129642,P
8R.V0506..JDD,2024-04-30 04:09:09.649175,-1.0,162.35374894322078,S
8R.V0506..JDD,2024-04-30 04:09:09.655925,-1.0,90.43579298630173,S
8R.V0506..JDD,2024-04-30 04:09:09.665855,-1.0,207.3198381875754,S
8R.V0506..JDD,2024-04-30 04:09:09.675985,-1.0,347.098211414791,S
8R.V0506..JDD,2024-04-30 04:09:09.675965,0.23648737370967865,0.0004488863771510968,P
8R.V0506..JDD,2024-04-30 04:09:09.679285,-1.0,221.36991158489008,S
8R.V0506..JDD,2024-04-30 04:09:09.679285,-1.0,92.61242478463565,S
8R.V0506..JDD,2024-04-30 04:09:09.685785,0.09268086403608322,0.0015121633121634255,P
8R.V0506..JDD,2024-04-30 04:09:09.689200,-1.0,411.00657922138583,S
8R.V0506..JDD,2024-04-30 04:09:09.689200,-1.0,177.64871608466697,S
8R.V0506..JDD,2024-04-30 04:09:09.695980,-1.0,179.61655587071348,S
8R.V0506..JDD,2024-04-30 04:09:09.695455,0.016017945483326912,0.00047471742400407137,P
8R.V0506..JDD,2024-04-30 04:09:09.699305,-1.0,1.5779087167410373,S
8R.V0506..JDD,2024-04-30 04:09:09.699305,-1.0,1.6303874586447609,S
8R.V0506..JDD,2024-04-30 04:09:09.700130,-1.0,9.751242725615928,S
8R.V0506..JDD,2024-04-30 04:09:09.705995,-1.0,245.12842323474246,S
8R.V0506..JDD,2024-04-30 04:09:09.705995,-1.0,70.0374899607346,S
8R.V0506..JDD,2024-04-30 04:09:09.715955,-1.0,285.5284395571103,S
8R.V0506..JDD,2024-04-30 04:09:09.715980,-1.0,320.3086601312897,S
8R.V0506..JDD,2024-04-30 04:09:09.719310,-1.0,93.83256908135982,S
8R.V0506..JDD,2024-04-30 04:09:09.726000,-1.0,287.8316631757712,S
8R.V0506..JDD,2024-04-30 04:09:09.729360,0.0065804943442344666,0.001874581483904052,P
8R.V0506..JDD,2024-04-30 04:09:09.725950,-1.0,99.07675853414186,S
8R.V0506..JDD,2024-04-30 04:09:09.729365,0.025022827088832855,0.0008496839898768609,P
8R.V0506..JDD,2024-04-30 04:09:09.730105,-1.0,1.1627728997214077,S
8R.V0506..JDD,2024-04-30 04:09:09.735955,-1.0,314.81092479033657,S
8R.V0506..JDD,2024-04-30 04:09:09.735495,0.002976147225126624,0.0005111757405776433,P
8R.V0506..JDD,2024-04-30 04:09:09.735985,-1.0,234.0169734817349,S
8R.V0506..JDD,2024-04-30 04:09:09.739340,-1.0,2.1946130708196026,S
8R.V0506..JDD,2024-04-30 04:09:09.740150,-1.0,14.21069588553004,S
8R.V0506..JDD,2024-04-30 04:09:09.749365,0.006952115334570408,0.002171920409523821,P
8R.V0506..JDD,2024-04-30 04:09:09.749360,0.0015015196986496449,0.0009339061729081344,P
8R.V0506..JDD,2024-04-30 04:09:09.750095,-1.0,10.450319788095932,S
